name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
adv:glued_wilkinson_tight@10,10,0.3,0.3,0.3,4.35e-16,1.544e-05,4.919e-06,3.1388493596259406,30,30,PASS,
adv:wl_example48@10,10,1.3,0.2,0.3,8.99e-16,1.347e-05,1.029e-05,1.3090379008746356,30,30,PASS,
adv:pd_T0@10,10,1.0,0.9,0.8,1.02e-15,3.884e-05,8.376e-06,4.637058261700095,30,30,PASS,
adv:pd_T1@10,10,0.3,0.5,0.7,6.56e-16,3.318e-05,7.619e-06,4.354902218138863,30,30,PASS,
adv:zero_diagonal@10,10,0.0,0.0,0.0,0.0,5.442e-06,3.51e-06,1.5504273504273505,30,30,PASS,
adv:near_overflow@10,10,0.7,0.8,0.9,8.02e-16,3.423e-05,7.903e-06,4.33126660761736,30,30,PASS,
adv:near_underflow@10,10,2.4,0.5,0.9,1.13e-15,3.337e-05,6.979e-06,4.781487319100158,30,30,PASS,
adv:mixed_signs@10,10,1.3,0.9,0.5,8.91e-16,3.254e-05,8.014e-06,4.060394309957574,30,30,PASS,
adv:checkerboard@10,10,0.1,0.4,0.4,6.6e-16,1.983e-05,5.096e-06,3.8912872841444273,30,30,PASS,
adv:exponential_graded_k4@10,10,1.5,0.7,0.6,1.23e-15,4.295e-05,6.132e-06,7.004240052185258,30,30,PASS,
adv:exponential_graded_k8@10,10,0.1,0.3,0.4,4.12e-16,2.394e-05,5.831e-06,4.105642256902762,30,30,PASS,
adv:exponential_graded_k12@10,10,0.3,0.7,0.3,4.31e-16,1.94e-05,5.297e-06,3.6624504436473475,30,30,PASS,
adv:stemr_killer_k5@10,10,1.4,0.5,0.6,6.85e-16,3.461e-05,5.203e-06,6.651931577935807,30,30,PASS,
adv:stemr_killer_k10@10,10,0.8,0.3,0.3,4.36e-16,2.213e-05,4.397e-06,5.03297702979304,30,30,PASS,
adv:huge_condition_k5@10,10,1.3,0.3,0.5,4.2e-16,3.203e-05,4.847e-06,6.608211264699815,30,30,PASS,
adv:huge_condition_k10@10,10,3.6,0.4,0.3,4.57e-16,1.974e-05,5.045e-06,3.912784935579782,30,30,PASS,
adv:demmel_G1_k4@10,10,0.5,1.0,1.2,1.24e-15,3.731e-05,5.187e-06,7.192982456140351,30,30,PASS,
adv:demmel_G1_k8@10,10,0.3,0.4,0.4,5.3e-16,2.27e-05,7.971e-06,2.8478233596788356,30,30,PASS,
adv:demmel_G1_k12@10,10,0.5,0.3,0.3,3.31e-16,1.712e-05,4.522e-06,3.7859354268022996,30,30,PASS,
adv:demmel_S1pe_k4@10,10,0.1,0.6,0.5,5.24e-16,3.952e-05,6.699e-06,5.899387968353486,30,30,PASS,
adv:demmel_S1pe_k8@10,10,0.0,0.8,0.6,8.76e-16,3.164e-05,6.686e-06,4.732276398444511,30,30,PASS,
adv:chkbd_4@10,4,0.3,0.3,0.5,2.17e-16,6.294e-06,2.733e-06,2.3029637760702526,30,30,PASS,
adv:chkbd_16@10,16,0.1,0.3,0.3,4.34e-16,1.96e-05,6.419e-06,3.0534351145038165,30,30,PASS,
adv:marques_graded_k4@10,10,2.2,0.4,0.6,6.45e-16,3.649e-05,5.782e-06,6.3109650639916985,30,30,PASS,
adv:marques_graded_k8@10,10,0.3,0.2,0.5,6.45e-16,2.44e-05,6.597e-06,3.6986509019251175,30,30,PASS,
adv:exponential_graded@100,100,0.4,0.2,0.2,2.37e-15,0.001888,8.298e-05,22.752470474813208,30,30,PASS,
adv:glued_repeated@100,100,0.1,0.1,0.1,1.22e-15,0.0005763,5.324e-05,10.824567993989481,30,30,PASS,
adv:saw_tooth@100,100,0.5,0.3,0.3,1.66e-15,0.003444,0.0002132,16.153846153846153,30,30,PASS,
adv:stemr_killer@100,100,0.2,0.1,0.1,1.71e-15,0.001535,6.951e-05,22.083153503093076,30,30,PASS,
adv:huge_condition@100,100,0.3,0.1,0.1,1.77e-15,0.002026,8.644e-05,23.438223044886627,30,30,PASS,
adv:spike@100,100,0.0,0.3,0.3,3.75e-15,0.006097,0.000341,17.879765395894427,30,30,PASS,
adv:wilkinson_like@100,100,0.4,0.3,0.3,5.93e-15,0.004757,0.0002296,20.718641114982578,30,30,PASS,
adv:two_clusters@100,100,0.5,0.7,0.2,1.78e-15,0.002221,0.0001232,18.0275974025974,30,30,PASS,
adv:random_uniform@100,100,0.5,0.4,0.5,4.83e-15,0.00561,0.0004124,13.60329776915616,30,30,PASS,
adv:diagonal_only@100,100,0.0,0.0,0.0,0.0,6.431e-06,1.475e-06,4.359999999999999,30,30,PASS,
adv:constant@100,100,0.0,0.0,0.0,0.0,6.517e-06,1.158e-06,5.627806563039724,30,30,PASS,
adv:all_equal_nontrivial@100,100,0.2,0.2,0.3,2.96e-15,0.005067,0.0002018,25.109018830525276,30,30,PASS,
adv:one_big_cluster@100,100,0.6,0.2,0.9,9.77e-15,0.002055,0.0003245,6.332819722650232,30,30,PASS,
adv:arithmetic_progression@100,100,0.2,0.2,0.3,3.09e-15,0.003874,0.0001847,20.974553329723875,30,30,PASS,
adv:many_near_zero@100,100,0.0,0.3,0.3,2.16e-15,0.004552,0.0001925,23.646753246753246,30,30,PASS,
adv:random_dense_clusters@100,100,0.3,0.2,0.2,2.33e-15,0.002033,0.0001413,14.387827317763625,30,30,PASS,
adv:constant_d_graded_e@100,100,0.3,0.2,0.1,7.33e-15,0.001042,0.0005789,1.7999654517187769,30,30,PASS,
adv:random_clustered_5@100,100,0.5,0.1,0.1,4.92e-15,0.0008727,8.666e-05,10.070390030002308,30,30,PASS,
adv:alternating_sign@100,100,0.2,0.3,0.2,1.61e-15,0.005184,0.0002091,24.791965566714495,30,30,PASS,
adv:step_function@100,100,0.2,0.2,0.2,2.58e-15,0.002672,0.0001428,18.711484593837532,30,30,PASS,
adv:three_clusters@100,100,0.4,0.4,0.2,1.78e-15,0.002829,9.748e-05,29.021337710299548,30,30,PASS,
adv:random_sparse_e@100,100,0.0,0.0,0.0,3.06e-16,5.855e-05,9.511e-06,6.156029860161918,30,30,PASS,
