name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
ev4_ec1_n31_s2_gm,93,0.053,6.343,6.346,1.66e-15,0.0166,0.000267,62.17228464419476,-1,-1,FAIL,
ev6_ec1_n38_s0_gm,114,0.052,6.339,6.345,1.2e-15,0.0232,0.000382,60.73298429319371,-1,-1,FAIL,
ev3_ec4_n42_s3,42,0.914,6.342,6.334,3.26e-15,0.00493,5.93e-05,83.13659359190558,-1,-1,FAIL,
ev6_ec1_n96_s1_gm,288,0.027,6.335,6.335,1.94e-15,0.126,0.00206,61.165048543689316,-1,-1,FAIL,
ev4_ec1_n100_s0_gm,300,0.019,6.327,6.326,1.92e-15,0.137,0.00223,61.43497757847533,-1,-1,FAIL,
ev4_ec4_n37_s3_gm,111,0.053,6.323,6.323,1.29e-15,0.0219,0.000368,59.51086956521739,-1,-1,FAIL,
ev5_ec4_n9_s0,9,0.819,6.323,6.237,1.69e-15,0.00312,4.27e-06,730.6791569086652,-1,-1,FAIL,
ev3_ec4_n41_s2,41,1.018,6.282,6.313,3.96e-15,0.00528,2.36e-05,223.72881355932202,-1,-1,FAIL,
ev6_ec1_n55_s1_gm,165,0.047,6.311,6.313,2.6e-15,0.0421,0.000743,56.662180349932704,-1,-1,FAIL,
ev6_ec1_n55_s0_gm,165,0.04,6.309,6.311,8.29e-15,0.0424,0.000732,57.923497267759565,-1,-1,FAIL,
ev3_ec4_n9_s1_gm,27,0.361,6.311,6.303,2e-15,0.00403,3.2e-05,125.9375,-1,-1,FAIL,
ev4_ec1_n78_s1_gm,234,0.026,6.309,6.309,1.44e-15,0.085,0.00141,60.283687943262414,-1,-1,FAIL,
ev4_ec1_n93_s0_gm,279,0.02,6.283,6.28,3.61e-15,0.121,0.00194,62.37113402061855,-1,-1,FAIL,
ev9_ec1_n7_s1_gs,14,0.596,6.274,6.261,1.1e-15,0.0033,1e-05,329.99999999999994,-1,-1,FAIL,
ev6_ec1_n95_s0_gm,285,0.031,6.271,6.271,1.44e-15,0.124,0.00209,59.33014354066986,-1,-1,FAIL,
ev3_ec1_n12_s0,12,0.605,6.268,6.23,2.35e-15,0.00324,6.04e-06,536.4238410596026,-1,-1,FAIL,
ev6_ec1_n34_s0,34,0.198,6.268,6.264,2.32e-15,0.00523,4.54e-05,115.19823788546256,-1,-1,FAIL,
ev5_ec4_n24_s1,24,0.299,6.251,6.262,1.7e-15,0.0042,1.31e-05,320.6106870229007,-1,-1,FAIL,
ev9_ec1_n9_s3_gs,18,0.479,6.245,6.257,1.76e-15,0.00354,1.42e-05,249.29577464788736,-1,-1,FAIL,
ev5_ec4_n15_s0_gs,30,0.219,6.254,6.244,2.83e-15,0.0044,1.52e-05,289.47368421052636,-1,-1,FAIL,
tri4_n94_gm,282,0.019,6.252,6.251,3.41e-15,0.129,0.00172,75.0,-1,-1,FAIL,
ev3_ec1_n63_s2,63,0.087,6.247,6.25,2.34e-15,0.00914,0.000112,81.60714285714286,-1,-1,FAIL,
ev5_ec1_n19_s0_gs,38,0.706,6.232,6.249,1.74e-15,0.00432,1.84e-05,234.7826086956522,-1,-1,FAIL,
ev5_ec4_n13_s0_gs,26,0.29,6.232,6.209,3.34e-15,0.00397,1.02e-05,389.2156862745097,-1,-1,FAIL,
ev3_ec1_n19_s3_gm,57,0.12,6.231,6.224,2.24e-15,0.00755,9.21e-05,81.97611292073833,-1,-1,FAIL,
ev6_ec1_n34_s3,34,0.23,6.226,6.209,1.29e-15,0.0053,3.59e-05,147.6323119777159,-1,-1,FAIL,
ev6_ec1_n54_s0,54,0.148,6.225,6.219,1.4e-15,0.00862,8.39e-05,102.74135876042907,-1,-1,FAIL,
ev6_ec1_n100_s1_gm,300,0.027,6.22,6.22,2.15e-15,0.133,0.00219,60.730593607305934,-1,-1,FAIL,
ev5_ec4_n8_s0_gs,16,0.485,6.202,6.22,2.4e-15,0.00353,6.28e-06,562.1019108280256,-1,-1,FAIL,
ev4_ec1_n61_s3_gm,183,0.029,6.197,6.2,6.11e-15,0.0537,0.000902,59.534368070953434,-1,-1,FAIL,
ev5_ec4_n18_s1_gs,36,0.772,6.196,6.197,1.54e-15,0.00423,3.89e-05,108.74035989717225,-1,-1,FAIL,
ev6_ec1_n98_s0,98,0.081,6.191,6.174,1.09e-15,0.0209,0.000328,63.71951219512194,-1,-1,FAIL,
ev5_ec4_n6_s0,6,1.208,6.099,6.167,1.66e-15,0.00324,3.18e-06,1018.8679245283018,-1,-1,FAIL,
ev5_ec4_n31_s0,31,0.224,6.138,6.142,4.21e-15,0.00436,1.4e-05,311.42857142857144,-1,-1,FAIL,
ev5_ec1_n45_s0,45,0.152,6.13,6.141,1.6e-15,0.00633,6.19e-05,102.26171243941842,-1,-1,FAIL,
ev6_ec1_n78_s0_gm,234,0.027,6.131,6.134,1.54e-15,0.0855,0.00144,59.375,-1,-1,FAIL,
ev4_ec1_n42_s1_gm,126,0.039,6.129,6.126,7.09e-15,0.0278,0.000446,62.331838565022416,-1,-1,FAIL,
ev6_ec1_n78_s3_gm,234,0.041,6.123,6.125,1.03e-14,0.0821,0.00153,53.66013071895426,-1,-1,FAIL,
ev5_ec4_n73_s3,73,0.313,6.11,6.124,3.01e-15,0.00961,0.000123,78.130081300813,-1,-1,FAIL,
ev4_ec1_n92_s2_gm,276,0.02,6.116,6.115,3.16e-15,0.118,0.00187,63.101604278074866,-1,-1,FAIL,
ev3_ec1_n48_s3,48,0.157,6.11,6.116,2.88e-15,0.00669,7.58e-05,88.25857519788919,-1,-1,FAIL,
ev4_ec1_n81_s1_gm,243,0.025,6.111,6.112,1.34e-15,0.0906,0.00155,58.45161290322581,-1,-1,FAIL,
ev5_ec4_n25_s1,25,0.285,6.111,6.102,3.1e-15,0.00402,1.39e-05,289.2086330935252,-1,-1,FAIL,
ev3_ec4_n43_s3_gs,86,0.479,6.106,6.105,6.61e-15,0.00837,6.97e-05,120.08608321377332,-1,-1,FAIL,
ev3_ec4_n25_s0,25,0.279,6.092,6.104,2.74e-15,0.004,1.07e-05,373.8317757009346,-1,-1,FAIL,
ev3_ec4_n16_s0,16,0.401,6.071,6.103,2.24e-15,0.00329,6.74e-06,488.1305637982196,-1,-1,FAIL,
ev3_ec4_n28_s1,28,0.239,6.086,6.097,2.68e-15,0.00413,1.33e-05,310.5263157894737,-1,-1,FAIL,
ev6_ec1_n81_s2_gm,243,0.03,6.094,6.092,9.58e-16,0.0904,0.00153,59.08496732026144,-1,-1,FAIL,
tri6_n63_gm,189,0.022,6.092,6.092,3.59e-15,0.0585,0.000886,66.02708803611739,-1,-1,FAIL,
ev5_ec4_n93_s2,93,0.729,6.081,6.089,1.17e-14,0.0121,0.00017,71.17647058823529,-1,-1,FAIL,
ev5_ec1_n42_s2,42,0.161,6.085,6.079,2.02e-15,0.00607,3.05e-05,199.01639344262296,-1,-1,FAIL,
ev4_ec1_n36_s2_gm,108,0.047,6.083,6.085,1.77e-15,0.0213,0.000341,62.4633431085044,-1,-1,FAIL,
ev4_ec4_n41_s2_gm,123,0.052,6.079,6.07,1.5e-15,0.0258,0.000447,57.718120805369125,-1,-1,FAIL,
ev4_ec1_n44_s1_gm,132,0.046,6.068,6.076,1.58e-15,0.0296,0.000494,59.91902834008098,-1,-1,FAIL,
ev3_ec1_n11_s3_gm,33,0.17,6.074,6.069,1.7e-15,0.00459,2.91e-05,157.73195876288662,-1,-1,FAIL,
ev3_ec1_n18_s3_gs,36,0.616,6.062,6.073,2.45e-15,0.00404,1.8e-05,224.44444444444446,-1,-1,FAIL,
ev5_ec1_n25_s1,25,0.298,6.066,6.045,3.05e-15,0.00399,1.48e-05,269.5945945945946,-1,-1,FAIL,
ev3_ec4_n35_s2,35,0.312,6.065,6.065,3.15e-15,0.0047,1.77e-05,265.5367231638418,-1,-1,FAIL,
ev4_ec4_n77_s1_gm,231,0.028,6.054,6.048,1.76e-15,0.084,0.00136,61.76470588235294,-1,-1,FAIL,
ev6_ec1_n96_s3_gm,288,0.027,6.051,6.053,2.69e-15,0.123,0.00225,54.66666666666667,-1,-1,FAIL,
ev4_ec4_n76_s0_gm,228,0.026,6.04,6.05,1.25e-15,0.0818,0.0013,62.92307692307693,-1,-1,FAIL,
ev5_ec1_n47_s3,47,0.132,6.028,6.046,1.59e-15,0.00671,6.73e-05,99.70282317979198,-1,-1,FAIL,
ev3_ec4_n40_s3,40,0.922,6.031,6.041,3.45e-15,0.00508,2.17e-05,234.1013824884793,-1,-1,FAIL,
ev4_ec1_n100_s2_gm,300,0.022,6.034,6.031,1.34e-15,0.139,0.00223,62.33183856502242,-1,-1,FAIL,
ev6_ec1_n23_s2_gm,69,0.115,6.027,6.016,3.49e-15,0.0103,0.000151,68.21192052980132,-1,-1,FAIL,
ev6_ec1_n53_s2_gm,159,0.051,6.011,6.012,1.37e-15,0.0405,0.000711,56.962025316455694,-1,-1,FAIL,
ev9_ec1_n5_s3_gs,10,0.809,6.009,6.004,8.78e-16,0.00314,6.75e-06,465.1851851851852,-1,-1,FAIL,
ev3_ec4_n36_s0,36,0.231,6.004,6.006,2.49e-15,0.00502,1.72e-05,291.86046511627904,-1,-1,FAIL,
ev4_ec1_n35_s0_gm,105,0.065,5.997,5.998,1.12e-15,0.0206,0.000322,63.9751552795031,-1,-1,FAIL,
tri7_n90_gm,270,0.019,5.992,5.994,2.2e-15,0.113,0.00163,69.32515337423314,-1,-1,FAIL,
ev4_ec1_n83_s3_gm,249,0.022,5.993,5.993,1.3e-15,0.0966,0.00155,62.322580645161295,-1,-1,FAIL,
ev5_ec4_n48_s3,48,0.369,5.988,5.988,2.38e-15,0.00601,6.59e-05,91.19878603945371,-1,-1,FAIL,
ev9_ec1_n9_s0_gs,18,0.463,5.974,5.964,1.1e-15,0.0035,1.33e-05,263.15789473684214,-1,-1,FAIL,
ev5_ec4_n68_s3,68,0.372,5.949,5.944,2.84e-15,0.00849,0.000112,75.80357142857142,-1,-1,FAIL,
ev3_ec1_n5_s1_gm,15,0.541,5.94,5.906,1.51e-15,0.00329,9.41e-06,349.62805526036135,-1,-1,FAIL,
ev5_ec1_n30_s0,30,0.212,5.938,5.924,2.14e-15,0.00453,1.86e-05,243.54838709677418,-1,-1,FAIL,
ev5_ec1_n66_s0,66,0.18,5.914,5.919,2.77e-15,0.0102,6.58e-05,155.01519756838906,-1,-1,FAIL,
ev4_ec1_n80_s1_gm,240,0.023,5.899,5.899,2.12e-15,0.0886,0.00146,60.68493150684932,-1,-1,FAIL,
ev6_ec1_n42_s1_gm,126,0.059,5.883,5.894,1.02e-15,0.0264,0.000464,56.89655172413793,-1,-1,FAIL,
tri6_n57_gm,171,0.027,5.887,5.883,3.26e-15,0.0484,0.000738,65.58265582655827,-1,-1,FAIL,
ev3_ec4_n46_s3,46,0.446,5.887,5.881,3.23e-15,0.00575,7.32e-05,78.55191256830601,-1,-1,FAIL,
ev5_ec1_n42_s3_gs,84,0.774,5.876,5.879,2.72e-15,0.00932,0.00019,49.05263157894737,-1,-1,FAIL,
ev5_ec1_n55_s2_gm,165,0.041,5.875,5.874,1.63e-15,0.0405,0.000409,99.02200488997555,-1,-1,FAIL,
ev5_ec1_n57_s3_gs,114,0.623,5.87,5.872,6.7e-15,0.0148,0.000221,66.96832579185521,-1,-1,FAIL,
ev5_ec1_n21_s3_gm,63,0.108,5.869,5.871,2.6e-15,0.00874,9.44e-05,92.58474576271186,-1,-1,FAIL,
ev4_ec1_n46_s2_gm,138,0.052,5.868,5.867,2.08e-15,0.0319,0.000535,59.626168224299064,-1,-1,FAIL,
tri6_n82_gm,246,0.019,5.861,5.864,2.77e-15,0.0983,0.00146,67.32876712328768,-1,-1,FAIL,
ev5_ec1_n92_s3_gm,276,0.025,5.862,5.862,2.75e-15,0.109,0.00108,100.92592592592592,-1,-1,FAIL,
ev3_ec4_n15_s2,15,0.465,5.858,5.851,3.31e-15,0.00353,6e-06,588.3333333333334,-1,-1,FAIL,
tri4_n99_gm,297,0.02,5.852,5.853,2.15e-15,0.145,0.00193,75.12953367875647,-1,-1,FAIL,
ev5_ec1_n18_s3_gm,54,0.135,5.842,5.824,3.38e-15,0.00725,7.64e-05,94.89528795811519,-1,-1,FAIL,
ev4_ec1_n50_s1_gm,150,0.038,5.795,5.804,5.29e-15,0.037,0.000605,61.15702479338843,-1,-1,FAIL,
ev5_ec4_n76_s2,76,0.89,5.779,5.792,1.27e-14,0.00927,4.86e-05,190.74074074074073,-1,-1,FAIL,
ev5_ec4_n67_s1,67,0.154,5.784,5.783,1.94e-15,0.00885,4.37e-05,202.5171624713959,-1,-1,FAIL,
ev5_ec4_n48_s2,48,0.542,5.756,5.771,1.9e-15,0.00598,6.58e-05,90.88145896656535,-1,-1,FAIL,
ev5_ec1_n25_s3_gm,75,0.106,5.767,5.77,2.51e-15,0.0109,0.000114,95.61403508771929,-1,-1,FAIL,
ev4_ec4_n82_s0_gm,246,0.027,5.767,5.766,2.05e-15,0.0943,0.0015,62.86666666666666,-1,-1,FAIL,
ev3_ec1_n54_s1_gm,162,0.047,5.766,5.765,3e-15,0.0403,0.000512,78.71093750000001,-1,-1,FAIL,
ev3_ec4_n23_s3,23,0.929,5.748,5.731,2.88e-15,0.00374,1.08e-05,346.2962962962963,-1,-1,FAIL,
ev3_ec1_n35_s0,35,0.213,5.724,5.744,2.05e-15,0.00506,2.35e-05,215.31914893617022,-1,-1,FAIL,
ev4_ec1_n79_s2_gm,237,0.025,5.743,5.739,8.47e-15,0.0872,0.00142,61.40845070422535,-1,-1,FAIL,
tri4_n61_gm,183,0.024,5.74,5.74,2.97e-15,0.0557,0.000807,69.02106567534076,-1,-1,FAIL,
ev8_ec1_n37_s0_gm,111,0.07,5.73,5.732,2.18e-15,0.0195,0.000481,40.54054054054054,-1,-1,FAIL,
ev4_ec1_n39_s2_gm,117,0.044,5.715,5.723,8.09e-16,0.0234,0.000385,60.779220779220786,-1,-1,FAIL,
ev3_ec1_n94_s1,94,0.063,5.715,5.721,2.08e-15,0.016,0.000216,74.07407407407408,-1,-1,FAIL,
ev5_ec1_n2_s1_gs,4,2.657,5.531,5.715,1.92e-15,0.00306,1.68e-06,1821.4285714285713,-1,-1,FAIL,
ev3_ec1_n25_s1_gs,50,0.8,5.705,5.7,3.59e-15,0.00537,4.88e-05,110.04098360655738,-1,-1,FAIL,
tri7_n59_gm,177,0.03,5.695,5.699,1.26e-15,0.0516,0.000752,68.61702127659575,-1,-1,FAIL,
tri7_n65_gm,195,0.023,5.695,5.691,2.4e-15,0.0596,0.000926,64.36285097192226,-1,-1,FAIL,
ev4_ec4_n81_s1_gm,243,0.037,5.675,5.678,1.27e-15,0.0922,0.0015,61.46666666666667,-1,-1,FAIL,
tri6_n85_gm,255,0.021,5.676,5.677,1.85e-15,0.105,0.00158,66.45569620253164,-1,-1,FAIL,
ev5_ec1_n57_s1_gs,114,0.787,5.673,5.673,2.75e-15,0.0141,0.000198,71.21212121212122,-1,-1,FAIL,
ev5_ec4_n37_s1,37,0.189,5.66,5.662,2.44e-15,0.00506,5.31e-05,95.29190207156309,-1,-1,FAIL,
ev4_ec1_n78_s3_gm,234,0.023,5.65,5.654,1.4e-15,0.0844,0.00139,60.71942446043166,-1,-1,FAIL,
ev5_ec1_n13_s2_gm,39,0.141,5.651,5.645,3.67e-15,0.00534,3.92e-05,136.22448979591837,-1,-1,FAIL,
ev8_ec1_n84_s2_gm,252,0.035,5.648,5.651,5.26e-15,0.0886,0.00211,41.99052132701422,-1,-1,FAIL,
ev3_ec4_n38_s0,38,0.834,5.641,5.649,2.46e-15,0.00485,1.96e-05,247.44897959183675,-1,-1,FAIL,
ev3_ec4_n18_s1,18,0.376,5.645,5.648,2.25e-15,0.00366,7.87e-06,465.05717916137235,-1,-1,FAIL,
ev3_ec1_n75_s0,75,0.088,5.635,5.644,2.08e-15,0.0113,8.75e-05,129.14285714285714,-1,-1,FAIL,
ev5_ec1_n24_s1,24,0.279,5.631,5.638,2.85e-15,0.00404,1.52e-05,265.7894736842105,-1,-1,FAIL,
ev9_ec1_n18_s1_gs,36,0.274,5.622,5.636,3.73e-15,0.00466,4.04e-05,115.34653465346535,-1,-1,FAIL,
ev5_ec4_n11_s3,11,0.707,5.598,5.632,1.92e-15,0.00337,1.69e-05,199.40828402366864,-1,-1,FAIL,
ev3_ec4_n21_s1,21,0.306,5.622,5.575,2.64e-15,0.00369,9.27e-06,398.0582524271845,-1,-1,FAIL,
ev6_ec1_n57_s0_gm,171,0.039,5.622,5.621,1.19e-15,0.0462,0.000794,58.186397984886646,-1,-1,FAIL,
ev5_ec1_n19_s2,19,0.36,5.614,5.62,2.48e-15,0.00369,2.01e-05,183.5820895522388,-1,-1,FAIL,
ev5_ec1_n73_s1_gs,146,0.886,5.619,5.62,2.02e-15,0.0211,0.000331,63.74622356495468,-1,-1,FAIL,
ev8_ec1_n7_s1_gm,21,0.358,5.585,5.61,1.32e-15,0.00375,3.14e-05,119.4267515923567,-1,-1,FAIL,
ev3_ec4_n34_s2,34,0.821,5.581,5.593,2.5e-15,0.00461,1.64e-05,281.0975609756098,-1,-1,FAIL,
ev3_ec1_n78_s1,78,0.08,5.591,5.593,3.03e-15,0.012,0.000107,112.14953271028038,-1,-1,FAIL,
ev9_ec1_n13_s3_gs,26,0.353,5.589,5.584,2.41e-15,0.00386,2.31e-05,167.0995670995671,-1,-1,FAIL,
ev4_ec4_n88_s1_gm,264,0.023,5.587,5.587,2.25e-15,0.108,0.00173,62.42774566473988,-1,-1,FAIL,
ev3_ec1_n39_s3,39,0.169,5.568,5.57,2.28e-15,0.00538,2.99e-05,179.933110367893,-1,-1,FAIL,
ev3_ec1_n19_s0,19,0.385,5.569,5.568,2.7e-15,0.00368,2.05e-05,179.51219512195124,-1,-1,FAIL,
ev3_ec4_n38_s1,38,0.783,5.551,5.567,1.03e-14,0.00495,2.03e-05,243.84236453201973,-1,-1,FAIL,
ev5_ec1_n30_s2,30,0.253,5.549,5.566,2.02e-15,0.00463,1.8e-05,257.2222222222222,-1,-1,FAIL,
ev5_ec4_n35_s1,35,0.2,5.565,5.552,2.96e-15,0.00481,1.77e-05,271.75141242937855,-1,-1,FAIL,
ev9_ec1_n5_s2_gs,10,0.847,5.56,5.551,6.58e-16,0.00319,7.63e-06,418.08650065530804,-1,-1,FAIL,
ev5_ec1_n13_s0_gs,26,0.815,5.537,5.556,2.32e-15,0.00376,1.12e-05,335.7142857142857,-1,-1,FAIL,
ev4_ec4_n87_s3_gm,261,0.023,5.551,5.555,7.84e-15,0.11,0.00173,63.58381502890173,-1,-1,FAIL,
ev6_ec1_n10_s3,10,0.595,5.527,5.553,9.71e-16,0.0032,8.05e-06,397.5155279503106,-1,-1,FAIL,
ev3_ec1_n48_s2_gm,144,0.044,5.551,5.552,2.66e-15,0.0316,0.000397,79.59697732997482,-1,-1,FAIL,
ev3_ec1_n42_s3_gs,84,0.722,5.549,5.55,2.34e-15,0.0091,0.000138,65.94202898550725,-1,-1,FAIL,
ev3_ec1_n100_s1_gm,300,0.023,5.54,5.538,2.93e-15,0.132,0.00148,89.1891891891892,-1,-1,FAIL,
ev9_ec1_n21_s0_gm,63,0.204,5.54,5.54,6.8e-15,0.00767,9.8e-05,78.26530612244898,-1,-1,FAIL,
ev6_ec1_n36_s2_gm,108,0.106,5.537,5.537,2.21e-15,0.02,0.000339,58.99705014749263,-1,-1,FAIL,
ev3_ec4_n90_s3,90,0.962,5.536,5.535,1.64e-14,0.0115,8.29e-05,138.72135102533173,-1,-1,FAIL,
ev6_ec1_n33_s3,33,0.215,5.518,5.535,1.55e-15,0.00525,3.52e-05,149.14772727272728,-1,-1,FAIL,
tri4_n75_gm,225,0.029,5.529,5.521,2.34e-15,0.0813,0.00121,67.1900826446281,-1,-1,FAIL,
ev9_ec1_n29_s1_gs,58,0.173,5.513,5.526,5.71e-15,0.00732,0.0001,73.2,-1,-1,FAIL,
ev5_ec4_n76_s0_gs,152,0.734,5.514,5.512,2.64e-14,0.017,0.000159,106.9182389937107,-1,-1,FAIL,
ev4_ec4_n80_s2_gm,240,0.021,5.514,5.513,1.07e-15,0.0889,0.00144,61.736111111111114,-1,-1,FAIL,
ev5_ec1_n23_s2_gs,46,0.903,5.51,5.5,2.02e-15,0.00514,7.04e-05,73.01136363636363,-1,-1,FAIL,
tri4_n93_gm,279,0.019,5.506,5.509,3.62e-15,0.125,0.00175,71.42857142857143,-1,-1,FAIL,
ev3_ec1_n60_s0,60,0.125,5.5,5.501,2.64e-15,0.00862,5.9e-05,146.10169491525423,-1,-1,FAIL,
ev5_ec4_n23_s1,23,0.328,5.496,5.491,2.65e-15,0.00385,3.06e-05,125.8169934640523,-1,-1,FAIL,
ev3_ec1_n13_s0,13,0.496,5.494,5.428,2.1e-15,0.00329,6.82e-06,482.4046920821114,-1,-1,FAIL,
tri6_n99_gm,297,0.014,5.486,5.487,5.2e-15,0.144,0.00206,69.9029126213592,-1,-1,FAIL,
ev5_ec4_n11_s3_gs,22,0.317,5.471,5.485,2.27e-15,0.00381,3.21e-05,118.69158878504673,-1,-1,FAIL,
ev4_ec4_n73_s3_gm,219,0.028,5.479,5.479,2.17e-15,0.0756,0.00124,60.96774193548387,-1,-1,FAIL,
ev3_ec1_n52_s3,52,0.125,5.476,5.462,2.13e-15,0.00698,4.71e-05,148.19532908704883,-1,-1,FAIL,
ev3_ec1_n90_s2,90,0.099,5.465,5.466,2.3e-15,0.0151,0.000204,74.01960784313725,-1,-1,FAIL,
ev5_ec4_n77_s1_gm,231,0.028,5.453,5.456,2.78e-15,0.0338,0.000233,145.06437768240343,-1,-1,FAIL,
ev5_ec4_n37_s2,37,0.839,5.451,5.45,2.1e-15,0.00476,1.63e-05,292.02453987730064,-1,-1,FAIL,
ev5_ec1_n44_s2_gm,132,0.053,5.446,5.451,2.61e-15,0.0281,0.000226,124.33628318584071,-1,-1,FAIL,
ev4_ec1_n69_s3_gm,207,0.028,5.45,5.451,1.43e-15,0.0708,0.00117,60.51282051282051,-1,-1,FAIL,
tri7_n96_gm,288,0.022,5.448,5.447,1.14e-15,0.13,0.00192,67.70833333333333,-1,-1,FAIL,
ev4_ec1_n68_s1_gm,204,0.03,5.446,5.446,1.88e-15,0.0659,0.00112,58.83928571428572,-1,-1,FAIL,
tri7_n79_gm,237,0.024,5.445,5.442,2.16e-15,0.088,0.00129,68.2170542635659,-1,-1,FAIL,
tri6_n56_gm,168,0.031,5.44,5.437,2.89e-15,0.0464,0.000722,64.26592797783933,-1,-1,FAIL,
ev3_ec1_n25_s1_gm,75,0.08,5.435,5.43,3.78e-15,0.011,0.000116,94.82758620689654,-1,-1,FAIL,
ev8_ec1_n12_s2_gm,36,0.216,5.412,5.432,2.89e-15,0.00487,4.58e-05,106.33187772925764,-1,-1,FAIL,
ev4_ec1_n91_s0_gm,273,0.019,5.421,5.422,1.43e-15,0.115,0.00186,61.82795698924731,-1,-1,FAIL,
ev3_ec4_n82_s1,82,0.657,5.417,5.421,1.32e-14,0.0103,6.89e-05,149.49201741654574,-1,-1,FAIL,
ev6_ec1_n65_s1_gm,195,0.039,5.415,5.412,1.29e-15,0.0576,0.00101,57.02970297029702,-1,-1,FAIL,
ev3_ec4_n21_s0_gs,42,0.832,5.402,5.411,2.59e-15,0.00436,1.5e-05,290.6666666666667,-1,-1,FAIL,
ev3_ec4_n51_s0,51,0.961,5.406,5.404,7.38e-15,0.00616,3.26e-05,188.9570552147239,-1,-1,FAIL,
ev4_ec4_n84_s0_gm,252,0.026,5.397,5.403,2.16e-15,0.099,0.00158,62.65822784810127,-1,-1,FAIL,
ev3_ec1_n9_s2_gm,27,0.279,5.401,5.403,1.94e-15,0.0042,1.68e-05,250.0,-1,-1,FAIL,
ev5_ec1_n32_s1,32,0.182,5.394,5.401,2.05e-15,0.00478,2.09e-05,228.7081339712919,-1,-1,FAIL,
ev3_ec1_n15_s0_gs,30,0.736,5.377,5.4,1.75e-15,0.00381,1.38e-05,276.0869565217391,-1,-1,FAIL,
ev5_ec1_n44_s3_gs,88,0.721,5.393,5.399,2.72e-15,0.00983,0.00018,54.61111111111111,-1,-1,FAIL,
ev5_ec1_n19_s1_gs,38,0.731,5.395,5.398,2.58e-15,0.00426,1.84e-05,231.52173913043478,-1,-1,FAIL,
ev5_ec1_n54_s0,54,0.126,5.392,5.391,2.99e-15,0.00746,4.73e-05,157.7167019027484,-1,-1,FAIL,
ev9_ec1_n11_s2_gs,22,0.437,5.375,5.378,1.32e-15,0.00363,1.76e-05,206.25,-1,-1,FAIL,
ev6_ec1_n61_s1_gm,183,0.041,5.375,5.373,1.57e-15,0.0515,0.000907,56.7805953693495,-1,-1,FAIL,
ev6_ec1_n30_s3_gm,90,0.062,5.375,5.37,2.63e-15,0.0151,0.000241,62.65560165975104,-1,-1,FAIL,
ev4_ec1_n86_s2_gm,258,0.024,5.366,5.368,1.68e-15,0.104,0.00169,61.53846153846153,-1,-1,FAIL,
ev5_ec1_n97_s1,97,0.118,5.363,5.366,1.89e-15,0.0177,0.000127,139.37007874015748,-1,-1,FAIL,
tri4_n44_gm,132,0.037,5.363,5.358,2.42e-15,0.0301,0.000453,66.44591611479028,-1,-1,FAIL,
ev5_ec1_n16_s3_gs,32,0.907,5.317,5.346,3.41e-15,0.00402,1.7e-05,236.47058823529412,-1,-1,FAIL,
tri7_n95_gm,285,0.017,5.343,5.341,1.4e-15,0.127,0.00188,67.55319148936171,-1,-1,FAIL,
ev4_ec1_n31_s1_gm,93,0.055,5.34,5.342,1.42e-15,0.0165,0.000264,62.5,-1,-1,FAIL,
tri4_n73_gm,219,0.025,5.321,5.327,1.65e-15,0.0786,0.00112,70.17857142857143,-1,-1,FAIL,
ev3_ec4_n21_s1_gm,63,0.433,5.322,5.318,5.89e-15,0.0056,9.2e-05,60.869565217391305,-1,-1,FAIL,
ev5_ec1_n27_s1,27,0.241,5.303,5.318,2.63e-15,0.00421,1.73e-05,243.35260115606937,-1,-1,FAIL,
ev5_ec1_n19_s3_gm,57,0.124,5.318,5.313,3.16e-15,0.00776,7.88e-05,98.4771573604061,-1,-1,FAIL,
ev4_ec1_n36_s3_gm,108,0.044,5.312,5.313,1.3e-15,0.0213,0.000355,60.0,-1,-1,FAIL,
tri7_n100_gm,300,0.018,5.302,5.305,1.41e-15,0.139,0.00205,67.8048780487805,-1,-1,FAIL,
ev4_ec4_n95_s2_gm,285,0.019,5.304,5.304,1.5e-15,0.124,0.002,62.0,-1,-1,FAIL,
ev3_ec1_n11_s0_gm,33,0.183,5.28,5.296,1.61e-15,0.0047,2.79e-05,168.45878136200716,-1,-1,FAIL,
ev3_ec1_n9_s0_gm,27,0.272,5.295,5.287,1.7e-15,0.00429,1.67e-05,256.88622754491024,-1,-1,FAIL,
ev4_ec4_n36_s2_gm,108,0.053,5.288,5.288,8.1e-15,0.0213,0.00035,60.857142857142854,-1,-1,FAIL,
ev3_ec1_n7_s3_gm,21,0.356,5.284,5.242,2.58e-15,0.0037,1.33e-05,278.1954887218045,-1,-1,FAIL,
ev5_ec1_n36_s0_gs,72,0.621,5.272,5.28,3.76e-15,0.00739,0.000104,71.0576923076923,-1,-1,FAIL,
ev5_ec4_n9_s2_gs,18,0.83,5.266,5.269,1.46e-15,0.00338,7.74e-06,436.69250645994833,-1,-1,FAIL,
ev3_ec4_n23_s2,23,0.521,5.247,5.266,3.86e-15,0.00367,1.05e-05,349.5238095238096,-1,-1,FAIL,
ev3_ec1_n80_s0_gm,240,0.03,5.265,5.255,2.61e-15,0.0826,0.00101,81.78217821782178,-1,-1,FAIL,
ev5_ec1_n39_s3,39,0.168,5.263,5.254,2.59e-15,0.00559,2.8e-05,199.64285714285717,-1,-1,FAIL,
