name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
ev7_ec1_n79_s2_gs,158,0.1,0.1,0.1,8.69e-15,0.001781,0.0001503,11.849634065202928,30,30,PASS,
ev7_ec1_n87_s3_gm,261,0.1,0.1,0.1,3.72e-15,0.007171,0.0007038,10.188974140380791,28,30,PASS,
ev7_ec1_n96_s1,96,0.2,0.1,0.1,3.82e-15,0.001165,0.0002181,5.341586428243925,30,30,PASS,
ev8_ec1_n5_s2_gs,10,0.5,0.2,0.5,7.8e-16,1.549e-05,5.25e-06,2.9504761904761905,30,30,PASS,
ev8_ec1_n13_s3_gm,39,0.9,0.6,0.4,1.35e-15,0.0003742,6.657e-05,5.621150668469281,30,30,PASS,
ev8_ec1_n22_s1,22,1.1,0.6,0.6,1.24e-15,0.0001782,2.124e-05,8.389830508474576,30,30,PASS,
ev8_ec1_n30_s2_gs,60,0.5,0.3,0.2,1.88e-15,0.0009143,6.538e-05,13.984398898745795,30,30,PASS,
ev8_ec1_n38_s3_gm,114,0.4,0.2,0.2,4.18e-15,0.005683,0.0005035,11.286991062562064,30,30,PASS,
ev8_ec1_n47_s1,47,0.4,0.5,0.5,3.91e-15,0.0009334,7.296e-05,12.79331140350877,30,30,PASS,
ev8_ec1_n55_s2_gs,110,0.4,0.2,0.3,4.68e-15,0.005692,0.0001914,29.73876698014629,30,30,PASS,
ev8_ec1_n63_s3_gm,189,0.2,0.2,0.2,5.25e-15,0.02343,0.001312,17.858231707317074,9,30,PASS,
ev8_ec1_n72_s1,72,0.5,0.3,0.3,1.73e-15,0.002534,0.0001598,15.85732165206508,30,30,PASS,
ev8_ec1_n80_s2_gs,160,0.3,0.2,0.2,5.2e-15,0.01759,0.0003694,47.61775852734164,12,30,PASS,
ev8_ec1_n88_s3_gm,264,0.2,0.2,0.2,7.31e-15,0.05588,0.002462,22.696994313566204,4,30,PASS,
ev8_ec1_n97_s1,97,0.3,0.3,0.3,2.9e-15,0.005351,0.0002618,20.439266615737203,30,30,PASS,
ev9_ec1_n6_s2_gs,12,3.2,0.6,0.5,2.41e-15,3.274e-05,8.825e-06,3.7099150141643062,30,30,PASS,
ev9_ec1_n14_s3_gm,42,0.9,0.3,0.2,1.32e-15,0.0002398,8.914e-05,2.69015032533094,30,30,PASS,
ev9_ec1_n23_s1,23,2.0,0.5,0.5,1.97e-15,0.0001639,2.039e-05,8.03825404610103,30,30,PASS,
ev9_ec1_n31_s2_gs,62,0.9,0.4,0.4,5.27e-15,0.001329,0.000142,9.359154929577464,30,30,PASS,
ev9_ec1_n39_s3_gm,117,0.5,0.2,0.1,4.17e-15,0.002534,0.0002009,12.613240418118465,30,30,PASS,
ev9_ec1_n48_s1,48,1.1,0.3,0.4,2.63e-15,0.00068,7.548e-05,9.00900900900901,30,30,PASS,
ev9_ec1_n56_s2_gs,112,0.5,0.2,0.2,5.49e-15,0.005113,0.00041,12.470731707317075,30,30,PASS,
ev9_ec1_n64_s3_gm,192,0.2,0.1,0.1,3.73e-15,0.01089,0.001384,7.86849710982659,19,30,PASS,
ev9_ec1_n73_s1,73,0.7,0.2,0.4,3.73e-15,0.001832,0.000173,10.589595375722544,30,30,PASS,
ev9_ec1_n81_s2_gs,162,0.3,0.2,0.3,5.49e-15,0.01381,0.0008167,16.909513897391943,15,30,PASS,
ev9_ec1_n89_s3_gm,267,0.2,0.2,0.1,4.17e-15,0.02525,0.002539,9.944860181173691,8,30,PASS,
ev9_ec1_n98_s1,98,0.6,0.3,0.3,5.71e-15,0.005117,0.0003026,16.910112359550563,30,30,PASS,
tri2_n24_gs,48,0.2,0.3,0.3,2.36e-15,0.0007231,3.755e-05,19.25699067909454,30,30,PASS,
tri2_n57_gm,171,0.3,0.2,0.2,7.97e-15,0.01609,0.0007988,20.14271407110666,13,30,PASS,
tri2_n91,91,0.2,0.3,0.3,3.88e-15,0.00409,0.00016,25.562499999999996,30,30,PASS,
tri3_n25_gs,50,0.8,0.3,0.3,2.13e-15,0.0005567,5.303e-05,10.497831416179523,30,30,PASS,
tri3_n58_gm,174,0.2,0.2,0.2,2.75e-15,0.008171,0.0003558,22.965148960089937,25,30,PASS,
tri3_n92,92,0.6,0.4,0.2,4.86e-15,0.004285,0.0002479,17.2851956434046,30,30,PASS,
tri4_n26_gs,52,0.2,0.2,0.3,1.9e-15,0.00072,4.316e-05,16.682113067655237,30,30,PASS,
tri4_n59_gm,177,0.2,0.2,0.2,5.49e-15,0.01852,0.0008705,21.275129236071223,11,30,PASS,
tri4_n93,93,0.5,0.3,0.3,4.13e-15,0.006241,0.0001918,32.53910323253389,30,30,PASS,
tri5_n27_gs,54,0.3,0.4,0.3,1.92e-15,0.0008872,4.703e-05,18.864554539655536,30,30,PASS,
tri5_n60_gm,180,0.3,0.2,0.2,2.11e-15,0.01582,0.0008801,17.975230087490058,13,30,PASS,
tri5_n94,94,0.2,0.3,0.2,2.34e-15,0.004267,0.0001805,23.6398891966759,30,30,PASS,
tri6_n28_gs,56,0.3,0.3,0.3,5.79e-15,0.0008931,8.31e-05,10.747292418772563,30,30,PASS,
tri6_n61_gm,183,0.2,0.2,0.2,6.65e-15,0.01699,0.0009224,18.419340849956637,12,30,PASS,
tri6_n95,95,0.4,0.3,0.4,2.78e-15,0.003905,0.0001711,22.822910578609,30,30,PASS,
tri7_n29_gs,58,0.9,0.3,0.4,2.08e-15,0.001086,5.084e-05,21.36113296616837,30,30,PASS,
tri7_n62_gm,186,0.2,0.2,0.2,3.97e-15,0.01851,0.0009105,20.329489291598023,11,30,PASS,
tri7_n96,96,0.2,0.2,0.2,1.83e-15,0.004291,0.0001812,23.681015452538627,30,30,PASS,
tri7_n4,4,10.0,0.9,0.5,3.79e-16,9.1e-06,3.29e-06,2.7659574468085104,-1,-1,FAIL,
ev4_ec4_n3_s2,3,9.5,0.7,0.4,4.15e-16,7.07e-06,2.67e-06,2.647940074906367,-1,-1,FAIL,
ev9_ec1_n3_s0_gs,6,7.2,0.5,0.4,2.19e-16,1.28e-05,4.79e-06,2.67223382045929,-1,-1,FAIL,
